d band center is: -2.3287042707652303 eV
energy      spin1_Cu                   spin2_Cu
-8.680     0.000000000               0.000000000               
-8.670     0.000000000               0.000000000               
-8.660     0.000000000               0.000000000               
-8.650     0.000000000               0.000000000               
-8.640     0.000000000               0.000000000               
-8.630     0.000000000               0.000000000               
-8.620     0.000000000               0.000000000               
-8.610     0.000000000               0.000000000               
-8.600     0.000000000               0.000000000               
-8.590     0.000000000               0.000000000               
-8.580     0.000000013               0.000000013               
-8.570     0.000000457               0.000000457               
-8.560     0.000005856               0.000005856               
-8.550     0.000030066               0.000030066               
-8.540     0.000070404               0.000070404               
-8.530     0.000100000               0.000100000               
-8.520     0.000129596               0.000129596               
-8.510     0.000169934               0.000169934               
-8.500     0.000194144               0.000194144               
-8.490     0.000199543               0.000199543               
-8.480     0.000199987               0.000199987               
-8.470     0.000200000               0.000200000               
-8.460     0.000200000               0.000200000               
-8.450     0.000200000               0.000200000               
-8.440     0.000200000               0.000200000               
-8.430     0.000200000               0.000200000               
-8.420     0.000200000               0.000200000               
-8.410     0.000200013               0.000200013               
-8.400     0.000200457               0.000200457               
-8.390     0.000205856               0.000205856               
-8.380     0.000230066               0.000230066               
-8.370     0.000270377               0.000270377               
-8.360     0.000299087               0.000299087               
-8.350     0.000317885               0.000317885               
-8.340     0.000309828               0.000309828               
-8.330     0.000254250               0.000254250               
-8.320     0.000211255               0.000211255               
-8.310     0.000200900               0.000200900               
-8.300     0.000200027               0.000200027               
-8.290     0.000200013               0.000200013               
-8.280     0.000200443               0.000200443               
-8.270     0.000205372               0.000205372               
-8.260     0.000223284               0.000223284               
-8.250     0.000228183               0.000228183               
-8.240     0.000164091               0.000164091               
-8.230     0.000065505               0.000065505               
-8.220     0.000012155               0.000012155               
-8.210     0.000000953               0.000000953               
-8.200     0.000000940               0.000000940               
-8.190     0.000011711               0.000011711               
-8.180     0.000060106               0.000060106               
-8.170     0.000139908               0.000139908               
-8.160     0.000188759               0.000188759               
-8.150     0.000205412               0.000205412               
-8.140     0.000236338               0.000236338               
-8.130     0.000305869               0.000305869               
-8.120     0.000394601               0.000394601               
-8.110     0.000469491               0.000469491               
-8.100     0.000523714               0.000523714               
-8.090     0.000569021               0.000569021               
-8.080     0.000588275               0.000588275               
-8.070     0.000569491               0.000569491               
-8.060     0.000530026               0.000530026               
-8.050     0.000505399               0.000505399               
-8.040     0.000494601               0.000494601               
-8.030     0.000469961               0.000469961               
-8.020     0.000430053               0.000430053               
-8.010     0.000405856               0.000405856               
-8.000     0.000400457               0.000400457               
-7.990     0.000400013               0.000400013               
-7.980     0.000399987               0.000399987               
-7.970     0.000399543               0.000399543               
-7.960     0.000394225               0.000394225               
-7.950     0.000372673               0.000372673               
-7.940     0.000364704               0.000364704               
-7.930     0.000479404               0.000479404               
-7.920     0.000678375               0.000678375               
-7.910     0.000734826               0.000734826               
-7.900     0.000663222               0.000663222               
-7.890     0.000612101               0.000612101               
-7.880     0.000601396               0.000601396               
-7.870     0.000606339               0.000606339               
-7.860     0.000635909               0.000635909               
-7.850     0.000700000               0.000700000               
-7.840     0.000764091               0.000764091               
-7.830     0.000793688               0.000793688               
-7.820     0.000799530               0.000799530               
-7.810     0.000799987               0.000799987               
-7.800     0.000800000               0.000800000               
-7.790     0.000800000               0.000800000               
-7.780     0.000800000               0.000800000               
-7.770     0.000800000               0.000800000               
-7.760     0.000800000               0.000800000               
-7.750     0.000800000               0.000800000               
-7.740     0.000800000               0.000800000               
-7.730     0.000800000               0.000800000               
-7.720     0.000800000               0.000800000               
-7.710     0.000800000               0.000800000               
-7.700     0.000800000               0.000800000               
-7.690     0.000800000               0.000800000               
-7.680     0.000800000               0.000800000               
-7.670     0.000800000               0.000800000               
-7.660     0.000800000               0.000800000               
-7.650     0.000800000               0.000800000               
-7.640     0.000800000               0.000800000               
-7.630     0.000800000               0.000800000               
-7.620     0.000800000               0.000800000               
-7.610     0.000800000               0.000800000               
-7.600     0.000800000               0.000800000               
-7.590     0.000800000               0.000800000               
-7.580     0.000800000               0.000800000               
-7.570     0.000800281               0.000800281               
-7.560     0.000809494               0.000809494               
-7.550     0.000919706               0.000919706               
-7.540     0.001387810               0.001387810               
-7.530     0.002028329               0.002028329               
-7.520     0.002125412               0.002125412               
-7.510     0.001821090               0.001821090               
-7.500     0.001585987               0.001585987               
-7.490     0.001478193               0.001478193               
-7.480     0.001401437               0.001401437               
-7.470     0.001341791               0.001341791               
-7.460     0.001336338               0.001336338               
-7.450     0.001369504               0.001369504               
-7.440     0.001382446               0.001382446               
-7.430     0.001339424               0.001339424               
-7.420     0.001259636               0.001259636               
-7.410     0.001205856               0.001205856               
-7.400     0.001170847               0.001170847               
-7.390     0.001129623               0.001129623               
-7.380     0.001100000               0.001100000               
-7.370     0.001070404               0.001070404               
-7.360     0.001030053               0.001030053               
-7.350     0.001005386               0.001005386               
-7.340     0.000994144               0.000994144               
-7.330     0.000964105               0.000964105               
-7.320     0.000900000               0.000900000               
-7.310     0.000835935               0.000835935               
-7.300     0.000807225               0.000807225               
-7.290     0.000812181               0.000812181               
-7.280     0.000860119               0.000860119               
-7.270     0.000939894               0.000939894               
-7.260     0.000988289               0.000988289               
-7.250     0.000999087               0.000999087               
-7.240     0.000999973               0.000999973               
-7.230     0.001000000               0.001000000               
-7.220     0.001000000               0.001000000               
-7.210     0.001000027               0.001000027               
-7.200     0.001000860               0.001000860               
-7.190     0.001009885               0.001009885               
-7.180     0.001036683               0.001036683               
-7.170     0.001019683               0.001019683               
-7.160     0.000908500               0.000908500               
-7.150     0.000822510               0.000822510               
-7.140     0.000801800               0.000801800               
-7.130     0.000800054               0.000800054               
-7.120     0.000800013               0.000800013               
-7.110     0.000800952               0.000800952               
-7.100     0.000822588               0.000822588               
-7.090     0.001041167               0.001041167               
-7.080     0.001909351               0.001909351               
-7.070     0.003092251               0.003092251               
-7.060     0.003392340               0.003392340               
-7.050     0.003091915               0.003091915               
-7.040     0.002874263               0.002874263               
-7.030     0.002766255               0.002766255               
-7.020     0.002760477               0.002760477               
-7.010     0.002965672               0.002965672               
-7.000     0.003391540               0.003391540               
-6.990     0.003793532               0.003793532               
-6.980     0.004019588               0.004019588               
-6.970     0.004128079               0.004128079               
-6.960     0.004227676               0.004227676               
-6.950     0.004315035               0.004315035               
-6.940     0.004278683               0.004278683               
-6.930     0.004079627               0.004079627               
-6.920     0.003792265               0.003792265               
-6.910     0.003464481               0.003464481               
-6.900     0.003104943               0.003104943               
-6.890     0.002754263               0.002754263               
-6.880     0.002416650               0.002416650               
-6.870     0.002062026               0.002062026               
-6.860     0.001761721               0.001761721               
-6.850     0.001599443               0.001599443               
-6.840     0.001629092               0.001629092               
-6.830     0.001863077               0.001863077               
-6.820     0.002249526               0.002249526               
-6.810     0.002730376               0.002730376               
-6.800     0.003227607               0.003227607               
-6.790     0.003603999               0.003603999               
-6.780     0.003654212               0.003654212               
-6.770     0.003396042               0.003396042               
-6.760     0.003333896               0.003333896               
-6.750     0.003845517               0.003845517               
-6.740     0.004689206               0.004689206               
-6.730     0.005205866               0.005205866               
-6.720     0.005417352               0.005417352               
-6.710     0.005614946               0.005614946               
-6.700     0.005769782               0.005769782               
-6.690     0.005819615               0.005819615               
-6.680     0.005752797               0.005752797               
-6.670     0.005617580               0.005617580               
-6.660     0.005539148               0.005539148               
-6.650     0.005594914               0.005594914               
-6.640     0.005730616               0.005730616               
-6.630     0.005933554               0.005933554               
-6.620     0.006321099               0.006321099               
-6.610     0.006867153               0.006867153               
-6.600     0.007309283               0.007309283               
-6.590     0.007691280               0.007691280               
-6.580     0.008213404               0.008213404               
-6.570     0.008441724               0.008441724               
-6.560     0.007770851               0.007770851               
-6.550     0.007157666               0.007157666               
-6.540     0.007045242               0.007045242               
-6.530     0.007106324               0.007106324               
-6.520     0.007200927               0.007200927               
-6.510     0.007306326               0.007306326               
-6.500     0.007435922               0.007435922               
-6.490     0.007600912               0.007600912               
-6.480     0.007785323               0.007785323               
-6.470     0.008117691               0.008117691               
-6.460     0.009022752               0.009022752               
-6.450     0.010189093               0.010189093               
-6.440     0.010461939               0.010461939               
-6.430     0.010137402               0.010137402               
-6.420     0.010054115               0.010054115               
-6.410     0.010253002               0.010253002               
-6.400     0.010473323               0.010473323               
-6.390     0.010498241               0.010498241               
-6.380     0.010178670               0.010178670               
-6.370     0.009696004               0.009696004               
-6.360     0.009342386               0.009342386               
-6.350     0.009136216               0.009136216               
-6.340     0.009017262               0.009017262               
-6.330     0.009081552               0.009081552               
-6.320     0.009448106               0.009448106               
-6.310     0.009738124               0.009738124               
-6.300     0.009563083               0.009563083               
-6.290     0.009125334               0.009125334               
-6.280     0.008412928               0.008412928               
-6.270     0.007708607               0.007708607               
-6.260     0.007470763               0.007470763               
-6.250     0.008020974               0.008020974               
-6.240     0.009820697               0.009820697               
-6.230     0.010524090               0.010524090               
-6.220     0.007568949               0.007568949               
-6.210     0.004911181               0.004911181               
-6.200     0.004284119               0.004284119               
-6.190     0.004277717               0.004277717               
-6.180     0.004334685               0.004334685               
-6.170     0.004460907               0.004460907               
-6.160     0.004802104               0.004802104               
-6.150     0.005405575               0.005405575               
-6.140     0.006048861               0.006048861               
-6.130     0.006627984               0.006627984               
-6.120     0.007205062               0.007205062               
-6.110     0.007838093               0.007838093               
-6.100     0.008704470               0.008704470               
-6.090     0.009924791               0.009924791               
-6.080     0.011274618               0.011274618               
-6.070     0.012833865               0.012833865               
-6.060     0.015288092               0.015288092               
-6.050     0.018112131               0.018112131               
-6.040     0.019508124               0.019508124               
-6.030     0.020104048               0.020104048               
-6.020     0.020809825               0.020809825               
-6.010     0.020350396               0.020350396               
-6.000     0.018367756               0.018367756               
-5.990     0.017076091               0.017076091               
-5.980     0.016669288               0.016669288               
-5.970     0.015978560               0.015978560               
-5.960     0.015272413               0.015272413               
-5.950     0.014686237               0.014686237               
-5.940     0.014149120               0.014149120               
-5.930     0.014032433               0.014032433               
-5.920     0.014283767               0.014283767               
-5.910     0.014619430               0.014619430               
-5.900     0.014862512               0.014862512               
-5.890     0.014684500               0.014684500               
-5.880     0.014186253               0.014186253               
-5.870     0.013905336               0.013905336               
-5.860     0.013524596               0.013524596               
-5.850     0.012862480               0.012862480               
-5.840     0.012109804               0.012109804               
-5.830     0.011415961               0.011415961               
-5.820     0.010965660               0.010965660               
-5.810     0.010915215               0.010915215               
-5.800     0.011438500               0.011438500               
-5.790     0.012384261               0.012384261               
-5.780     0.012771513               0.012771513               
-5.770     0.011947881               0.011947881               
-5.760     0.010482576               0.010482576               
-5.750     0.009561921               0.009561921               
-5.740     0.009277298               0.009277298               
-5.730     0.009302032               0.009302032               
-5.720     0.009645491               0.009645491               
-5.710     0.010626424               0.010626424               
-5.700     0.013194984               0.013194984               
-5.690     0.016393635               0.016393635               
-5.680     0.017167881               0.017167881               
-5.670     0.017036965               0.017036965               
-5.660     0.018107422               0.018107422               
-5.650     0.018820872               0.018820872               
-5.640     0.018998091               0.018998091               
-5.630     0.019264274               0.019264274               
-5.620     0.020015130               0.020015130               
-5.610     0.020855469               0.020855469               
-5.600     0.020283866               0.020283866               
-5.590     0.018479187               0.018479187               
-5.580     0.016472978               0.016472978               
-5.570     0.015018644               0.015018644               
-5.560     0.014543504               0.014543504               
-5.550     0.015075286               0.015075286               
-5.540     0.017311053               0.017311053               
-5.530     0.022623673               0.022623673               
-5.520     0.030390289               0.030390289               
-5.510     0.038193518               0.038193518               
-5.500     0.044144286               0.044144286               
-5.490     0.044991164               0.044991164               
-5.480     0.040590754               0.040590754               
-5.470     0.035992061               0.035992061               
-5.460     0.033179611               0.033179611               
-5.450     0.031280856               0.031280856               
-5.440     0.030227590               0.030227590               
-5.430     0.030217844               0.030217844               
-5.420     0.031169186               0.031169186               
-5.410     0.031258946               0.031258946               
-5.400     0.028709683               0.028709683               
-5.390     0.026131806               0.026131806               
-5.380     0.025049409               0.025049409               
-5.370     0.024621106               0.024621106               
-5.360     0.024090955               0.024090955               
-5.350     0.022672504               0.022672504               
-5.340     0.020587379               0.020587379               
-5.330     0.019638633               0.019638633               
-5.320     0.020677523               0.020677523               
-5.310     0.024071186               0.024071186               
-5.300     0.031295418               0.031295418               
-5.290     0.041388767               0.041388767               
-5.280     0.048511878               0.048511878               
-5.270     0.051029045               0.051029045               
-5.260     0.050470359               0.050470359               
-5.250     0.049198817               0.049198817               
-5.240     0.050494677               0.050494677               
-5.230     0.055449856               0.055449856               
-5.220     0.061199727               0.061199727               
-5.210     0.063263101               0.063263101               
-5.200     0.060296676               0.060296676               
-5.190     0.055811552               0.055811552               
-5.180     0.054256748               0.054256748               
-5.170     0.060829804               0.060829804               
-5.160     0.071640034               0.071640034               
-5.150     0.073381520               0.073381520               
-5.140     0.068082777               0.068082777               
-5.130     0.062981022               0.062981022               
-5.120     0.059857089               0.059857089               
-5.110     0.059734277               0.059734277               
-5.100     0.063770701               0.063770701               
-5.090     0.075239370               0.075239370               
-5.080     0.092576016               0.092576016               
-5.070     0.102839012               0.102839012               
-5.060     0.096230358               0.096230358               
-5.050     0.078229826               0.078229826               
-5.040     0.069349846               0.069349846               
-5.030     0.074621822               0.074621822               
-5.020     0.080261765               0.080261765               
-5.010     0.084711351               0.084711351               
-5.000     0.090366796               0.090366796               
-4.990     0.093519940               0.093519940               
-4.980     0.089397061               0.089397061               
-4.970     0.079323422               0.079323422               
-4.960     0.073096957               0.073096957               
-4.950     0.072793711               0.072793711               
-4.940     0.073861398               0.073861398               
-4.930     0.076214005               0.076214005               
-4.920     0.086017995               0.086017995               
-4.910     0.099307074               0.099307074               
-4.900     0.105436453               0.105436453               
-4.890     0.115016662               0.115016662               
-4.880     0.131648573               0.131648573               
-4.870     0.155249738               0.155249738               
-4.860     0.190110776               0.190110776               
-4.850     0.210918121               0.210918121               
-4.840     0.189232024               0.189232024               
-4.830     0.153076725               0.153076725               
-4.820     0.130090154               0.130090154               
-4.810     0.115597311               0.115597311               
-4.800     0.107426060               0.107426060               
-4.790     0.116601975               0.116601975               
-4.780     0.130647223               0.130647223               
-4.770     0.124279458               0.124279458               
-4.760     0.110414718               0.110414718               
-4.750     0.109337249               0.109337249               
-4.740     0.118262670               0.118262670               
-4.730     0.135387509               0.135387509               
-4.720     0.171056313               0.171056313               
-4.710     0.225111201               0.225111201               
-4.700     0.264038980               0.264038980               
-4.690     0.256571473               0.256571473               
-4.680     0.240809442               0.240809442               
-4.670     0.244738941               0.244738941               
-4.660     0.245324936               0.245324936               
-4.650     0.257907528               0.257907528               
-4.640     0.351313534               0.351313534               
-4.630     0.474022440               0.474022440               
-4.620     0.491281714               0.491281714               
-4.610     0.443676638               0.443676638               
-4.600     0.409175412               0.409175412               
-4.590     0.401814623               0.401814623               
-4.580     0.360152581               0.360152581               
-4.570     0.300807415               0.300807415               
-4.560     0.285977176               0.285977176               
-4.550     0.290190957               0.290190957               
-4.540     0.274285443               0.274285443               
-4.530     0.251827082               0.251827082               
-4.520     0.245572024               0.245572024               
-4.510     0.261910862               0.261910862               
-4.500     0.268160380               0.268160380               
-4.490     0.251163331               0.251163331               
-4.480     0.240215963               0.240215963               
-4.470     0.241789938               0.241789938               
-4.460     0.248225157               0.248225157               
-4.450     0.247690519               0.247690519               
-4.440     0.232264201               0.232264201               
-4.430     0.222046428               0.222046428               
-4.420     0.228664488               0.228664488               
-4.410     0.254108152               0.254108152               
-4.400     0.275735094               0.275735094               
-4.390     0.260713554               0.260713554               
-4.380     0.239309140               0.239309140               
-4.370     0.221847639               0.221847639               
-4.360     0.204778897               0.204778897               
-4.350     0.204574103               0.204574103               
-4.340     0.212302223               0.212302223               
-4.330     0.214677986               0.214677986               
-4.320     0.220209167               0.220209167               
-4.310     0.231230860               0.231230860               
-4.300     0.236669726               0.236669726               
-4.290     0.254231908               0.254231908               
-4.280     0.285669876               0.285669876               
-4.270     0.296777607               0.296777607               
-4.260     0.314502247               0.314502247               
-4.250     0.381536996               0.381536996               
-4.240     0.482790061               0.482790061               
-4.230     0.557540219               0.557540219               
-4.220     0.645662527               0.645662527               
-4.210     0.756992807               0.756992807               
-4.200     0.806038624               0.806038624               
-4.190     0.782606265               0.782606265               
-4.180     0.667552512               0.667552512               
-4.170     0.623435179               0.623435179               
-4.160     0.704124902               0.704124902               
-4.150     0.764353185               0.764353185               
-4.140     0.735304349               0.735304349               
-4.130     0.690330834               0.690330834               
-4.120     0.654269352               0.654269352               
-4.110     0.647457125               0.647457125               
-4.100     0.709982551               0.709982551               
-4.090     0.765264870               0.765264870               
-4.080     0.717649313               0.717649313               
-4.070     0.624501893               0.624501893               
-4.060     0.572041041               0.572041041               
-4.050     0.554889374               0.554889374               
-4.040     0.550726432               0.550726432               
-4.030     0.550314563               0.550314563               
-4.020     0.560990469               0.560990469               
-4.010     0.593070656               0.593070656               
-4.000     0.656507505               0.656507505               
-3.990     0.720561334               0.720561334               
-3.980     0.721725273               0.721725273               
-3.970     0.738603259               0.738603259               
-3.960     0.791956205               0.791956205               
-3.950     0.817305781               0.817305781               
-3.940     0.932614856               0.932614856               
-3.930     0.996949733               0.996949733               
-3.920     0.713265636               0.713265636               
-3.910     0.442277407               0.442277407               
-3.900     0.411478950               0.411478950               
-3.890     0.498337674               0.498337674               
-3.880     0.596014781               0.596014781               
-3.870     0.633281279               0.633281279               
-3.860     0.587548262               0.587548262               
-3.850     0.509479550               0.509479550               
-3.840     0.451907602               0.451907602               
-3.830     0.444851040               0.444851040               
-3.820     0.462045587               0.462045587               
-3.810     0.451803799               0.451803799               
-3.800     0.433586473               0.433586473               
-3.790     0.441533128               0.441533128               
-3.780     0.489619545               0.489619545               
-3.770     0.558307428               0.558307428               
-3.760     0.631364212               0.631364212               
-3.750     0.711166572               0.711166572               
-3.740     0.785803162               0.785803162               
-3.730     0.907718285               0.907718285               
-3.720     1.149125339               1.149125339               
-3.710     1.361469410               1.361469410               
-3.700     1.315987851               1.315987851               
-3.690     1.123699428               1.123699428               
-3.680     0.887175084               0.887175084               
-3.670     0.592092246               0.592092246               
-3.660     0.379184990               0.379184990               
-3.650     0.303545216               0.303545216               
-3.640     0.361168971               0.361168971               
-3.630     0.686669265               0.686669265               
-3.620     0.964154445               0.964154445               
-3.610     0.677095775               0.677095775               
-3.600     0.297568339               0.297568339               
-3.590     0.189342057               0.189342057               
-3.580     0.208414899               0.208414899               
-3.570     0.242732880               0.242732880               
-3.560     0.242570757               0.242570757               
-3.550     0.217572137               0.217572137               
-3.540     0.227075715               0.227075715               
-3.530     0.298984389               0.298984389               
-3.520     0.432026124               0.432026124               
-3.510     0.615614779               0.615614779               
-3.500     0.941640656               0.941640656               
-3.490     1.396137678               1.396137678               
-3.480     1.647524341               1.647524341               
-3.470     1.764243134               1.764243134               
-3.460     1.961838895               1.961838895               
-3.450     2.084220742               2.084220742               
-3.440     1.932020070               1.932020070               
-3.430     1.557456332               1.557456332               
-3.420     1.305299029               1.305299029               
-3.410     1.123187463               1.123187463               
-3.400     0.898004887               0.898004887               
-3.390     0.751433360               0.751433360               
-3.380     0.714662931               0.714662931               
-3.370     0.649117303               0.649117303               
-3.360     0.538261785               0.538261785               
-3.350     0.480802037               0.480802037               
-3.340     0.522505591               0.522505591               
-3.330     0.621564080               0.621564080               
-3.320     0.679103892               0.679103892               
-3.310     0.696996325               0.696996325               
-3.300     0.704198049               0.704198049               
-3.290     0.711389492               0.711389492               
-3.280     0.715044902               0.715044902               
-3.270     0.713784625               0.713784625               
-3.260     0.741864698               0.741864698               
-3.250     0.827025723               0.827025723               
-3.240     1.019708391               1.019708391               
-3.230     1.289873530               1.289873530               
-3.220     1.422390288               1.422390288               
-3.210     1.283031500               1.283031500               
-3.200     1.124572369               1.124572369               
-3.190     1.073140204               1.073140204               
-3.180     1.189220806               1.189220806               
-3.170     1.418712775               1.418712775               
-3.160     1.647314048               1.647314048               
-3.150     1.876243306               1.876243306               
-3.140     1.990767936               1.990767936               
-3.130     1.816972053               1.816972053               
-3.120     1.618410921               1.618410921               
-3.110     1.728024411               1.728024411               
-3.100     1.955157709               1.955157709               
-3.090     1.918800623               1.918800623               
-3.080     1.504056762               1.504056762               
-3.070     1.109040535               1.109040535               
-3.060     0.961640357               0.961640357               
-3.050     0.998042685               0.998042685               
-3.040     1.106952130               1.106952130               
-3.030     1.233425847               1.233425847               
-3.020     1.376948856               1.376948856               
-3.010     1.459970214               1.459970214               
-3.000     1.480041645               1.480041645               
-2.990     1.480381092               1.480381092               
-2.980     1.471246080               1.471246080               
-2.970     1.488987037               1.488987037               
-2.960     1.602905305               1.602905305               
-2.950     1.847095256               1.847095256               
-2.940     2.145712329               2.145712329               
-2.930     2.273227482               2.273227482               
-2.920     2.194345309               2.194345309               
-2.910     2.109401822               2.109401822               
-2.900     2.050987906               2.050987906               
-2.890     1.981841976               1.981841976               
-2.880     1.960202469               1.960202469               
-2.870     1.948687461               1.948687461               
-2.860     1.917135490               1.917135490               
-2.850     1.989478529               1.989478529               
-2.840     2.286173519               2.286173519               
-2.830     2.500826234               2.500826234               
-2.820     2.452962369               2.452962369               
-2.810     2.360452618               2.360452618               
-2.800     2.245923104               2.245923104               
-2.790     2.103188895               2.103188895               
-2.780     2.092240495               2.092240495               
-2.770     2.415283538               2.415283538               
-2.760     2.678424125               2.678424125               
-2.750     2.471734226               2.471734226               
-2.740     2.304339323               2.304339323               
-2.730     2.273701185               2.273701185               
-2.720     2.197786995               2.197786995               
-2.710     2.269660945               2.269660945               
-2.700     2.172987142               2.172987142               
-2.690     1.872649336               1.872649336               
-2.680     1.586198080               1.586198080               
-2.670     1.613067140               1.613067140               
-2.660     1.965577099               1.965577099               
-2.650     2.362906199               2.362906199               
-2.640     2.524828921               2.524828921               
-2.630     2.575757513               2.575757513               
-2.620     2.494501294               2.494501294               
-2.610     2.201038481               2.201038481               
-2.600     1.931352144               1.931352144               
-2.590     1.859824214               1.859824214               
-2.580     1.791838066               1.791838066               
-2.570     1.703624089               1.703624089               
-2.560     1.697464990               1.697464990               
-2.550     1.787815018               1.787815018               
-2.540     1.901752463               1.901752463               
-2.530     1.884454982               1.884454982               
-2.520     1.781181981               1.781181981               
-2.510     1.691333741               1.691333741               
-2.500     1.599207053               1.599207053               
-2.490     1.505221492               1.505221492               
-2.480     1.435798559               1.435798559               
-2.470     1.391960956               1.391960956               
-2.460     1.342988829               1.342988829               
-2.450     1.263459404               1.263459404               
-2.440     1.181942548               1.181942548               
-2.430     1.156996606               1.156996606               
-2.420     1.167590536               1.167590536               
-2.410     1.187497189               1.187497189               
-2.400     1.181477275               1.181477275               
-2.390     1.121617100               1.121617100               
-2.380     1.045413697               1.045413697               
-2.370     0.970004971               0.970004971               
-2.360     0.945567086               0.945567086               
-2.350     1.053257728               1.053257728               
-2.340     1.316675557               1.316675557               
-2.330     1.682596429               1.682596429               
-2.320     1.805602153               1.805602153               
-2.310     1.520095993               1.520095993               
-2.300     1.314804050               1.314804050               
-2.290     1.383172147               1.383172147               
-2.280     1.511622119               1.511622119               
