d band center is: -2.3953510575166184 eV
energy      spin1_O                   spin2_O                   spin1_Cu                   spin2_Cu
-5.171     0.046038709               0.046038709               0.081799252               0.081799252               
-5.161     0.051756938               0.051756938               0.088990973               0.088990973               
-5.151     0.060572369               0.060572369               0.099942785               0.099942785               
-5.141     0.073469670               0.073469670               0.116986906               0.116986906               
-5.131     0.075772715               0.075772728               0.122887395               0.122887395               
-5.121     0.060752464               0.060752908               0.111520185               0.111520185               
-5.111     0.048861327               0.048866726               0.111952985               0.111952985               
-5.101     0.050244705               0.050268903               0.138342308               0.138342308               
-5.091     0.052246901               0.052286796               0.157570065               0.157570065               
-5.081     0.042778330               0.042802528               0.132528934               0.132528934               
-5.071     0.030968841               0.030974240               0.095757096               0.095757096               
-5.061     0.026806526               0.026806969               0.083350903               0.083350903               
-5.051     0.028873413               0.028873426               0.090972078               0.090972078               
-5.041     0.031531773               0.031531773               0.098465409               0.098465409               
-5.031     0.031174453               0.031174453               0.093316925               0.093316925               
-5.021     0.029672720               0.029672720               0.082445526               0.082445526               
-5.011     0.030412883               0.030412883               0.076265980               0.076265980               
-5.001     0.035095733               0.035095733               0.079434693               0.079434693               
-4.991     0.043563250               0.043563250               0.091567644               0.091567644               
-4.981     0.056154742               0.056154742               0.112745027               0.112745027               
-4.971     0.075270800               0.075270800               0.146340277               0.146340277               
-4.961     0.095861491               0.095861491               0.181986010               0.181986010               
-4.951     0.103025726               0.103025726               0.194208591               0.194208591               
-4.941     0.090453125               0.090453125               0.176375533               0.176375533               
-4.931     0.067554362               0.067554362               0.145252941               0.145252941               
-4.921     0.059241269               0.059241269               0.139265916               0.139265916               
-4.911     0.078555539               0.078555539               0.185469022               0.185469022               
-4.901     0.111368401               0.111368401               0.260497855               0.260497855               
-4.891     0.121701665               0.121701665               0.288498383               0.288498383               
-4.881     0.097344873               0.097344873               0.242131566               0.242131566               
-4.871     0.074701572               0.074701572               0.199997751               0.199997751               
-4.861     0.067388363               0.067388363               0.185993611               0.185993611               
-4.851     0.065438371               0.065438371               0.176555990               0.176555990               
-4.841     0.070438989               0.070438989               0.183272712               0.183272712               
-4.831     0.081252673               0.081252673               0.209444253               0.209444253               
-4.821     0.088792341               0.088792341               0.230093669               0.230093669               
-4.811     0.087256714               0.087256714               0.226965010               0.226965010               
-4.801     0.077549155               0.077549155               0.201692378               0.201692378               
-4.791     0.065682213               0.065682213               0.166077339               0.166077339               
-4.781     0.061227993               0.061227993               0.150985055               0.150985055               
-4.771     0.071208247               0.071208247               0.173954861               0.173954861               
-4.761     0.088729530               0.088729530               0.218261586               0.218261586               
-4.751     0.095817941               0.095817941               0.264250553               0.264250553               
-4.741     0.091221285               0.091221285               0.303909912               0.303909912               
-4.731     0.090571464               0.090571464               0.336591308               0.336591308               
-4.721     0.099055469               0.099055469               0.379374544               0.379374544               
-4.711     0.118347144               0.118347144               0.456538941               0.456538941               
-4.701     0.128628844               0.128628844               0.492666369               0.492666369               
-4.691     0.114864353               0.114864353               0.441649645               0.441649645               
-4.681     0.101628242               0.101628242               0.400621182               0.400621182               
-4.671     0.103299374               0.103299374               0.434167842               0.434167842               
-4.661     0.106425091               0.106425091               0.505278335               0.505278335               
-4.651     0.109375839               0.109375839               0.566327883               0.566327883               
-4.641     0.101536187               0.101536187               0.528000233               0.528000233               
-4.631     0.086833476               0.086833476               0.429742893               0.429742893               
-4.621     0.090169116               0.090169116               0.401341481               0.401341481               
-4.611     0.105967254               0.105967254               0.445426118               0.445426118               
-4.601     0.100284550               0.100284550               0.422941617               0.422941617               
-4.591     0.082745462               0.082745462               0.384514921               0.384514921               
-4.581     0.079731702               0.079731702               0.424128386               0.424128386               
-4.571     0.079615574               0.079615574               0.456545491               0.456545491               
-4.561     0.080947197               0.080947197               0.470800001               0.470800001               
-4.551     0.081848403               0.081848403               0.431725910               0.431725910               
-4.541     0.089211784               0.089211784               0.396727019               0.396727019               
-4.531     0.098424119               0.098424119               0.386984354               0.386984354               
-4.521     0.099434045               0.099434045               0.366581639               0.366581639               
-4.511     0.101335271               0.101335271               0.361477159               0.361477159               
-4.501     0.100629518               0.100629518               0.356213990               0.356213990               
-4.491     0.097918193               0.097918193               0.356508359               0.356508359               
-4.481     0.098341104               0.098341104               0.383284195               0.383284195               
-4.471     0.094819012               0.094819012               0.391766189               0.391766189               
-4.461     0.087119494               0.087119494               0.355795115               0.355795115               
-4.451     0.090812559               0.090812559               0.337576200               0.337576200               
-4.441     0.111976574               0.111976574               0.381897093               0.381897093               
-4.431     0.133129370               0.133129370               0.438829821               0.438829821               
-4.421     0.141365658               0.141365658               0.464248239               0.464248239               
-4.411     0.127040380               0.127040380               0.420274450               0.420274450               
-4.401     0.106165916               0.106165916               0.351341134               0.351341134               
-4.391     0.093631323               0.093631323               0.313727526               0.313727526               
-4.381     0.088567659               0.088567659               0.314119824               0.314119824               
-4.371     0.087321244               0.087321244               0.333948517               0.333948517               
-4.361     0.085578499               0.085578499               0.347263468               0.347263468               
-4.351     0.079541208               0.079541208               0.347739130               0.347739130               
-4.341     0.077883922               0.077883922               0.386465858               0.386465858               
-4.331     0.094810098               0.094810098               0.500024948               0.500024948               
-4.321     0.120988048               0.120988048               0.612969521               0.612969521               
-4.311     0.134591436               0.134591436               0.651708962               0.651708962               
-4.301     0.127426090               0.127426090               0.662206199               0.662206199               
-4.291     0.108915474               0.108915474               0.729823768               0.729823754               
-4.281     0.093817684               0.093817684               0.808798993               0.808798550               
-4.271     0.099702993               0.099702993               0.891450356               0.891444957               
-4.261     0.126292225               0.126292225               1.084910423               1.084886225               
-4.251     0.141215959               0.141215959               1.244093765               1.244053871               
-4.241     0.133658194               0.133658194               1.195394643               1.195370446               
-4.231     0.128969887               0.128969887               1.050100982               1.050095583               
-4.221     0.141297737               0.141297737               0.986545558               0.986545115               
-4.211     0.176436398               0.176436398               1.101837319               1.101837306               
-4.201     0.206978862               0.206978862               1.230295936               1.230295936               
-4.191     0.209727852               0.209727852               1.203281622               1.203281622               
-4.181     0.204434259               0.204434259               1.086493720               1.086493720               
-4.171     0.203103003               0.203103003               0.975825402               0.975825415               
-4.161     0.196925681               0.196925668               0.880882425               0.880882855               
-4.151     0.196024494               0.196024051               0.826227359               0.826232315               
-4.141     0.213384355               0.213378956               0.875052843               0.875071641               
-4.131     0.225999059               0.225974862               0.964071571               0.964087268               
-4.121     0.215240421               0.215200527               0.979027716               0.979012018               
-4.111     0.199658529               0.199634345               0.894052388               0.894033603               
-4.101     0.188839404               0.188834448               0.752320881               0.752316368               
-4.091     0.180894123               0.180899079               0.653534571               0.653539541               
-4.081     0.212176504               0.212200688               0.673087962               0.673112146               
-4.071     0.244106517               0.244146412               0.726071042               0.726110936               
-4.061     0.208058585               0.208082782               0.674506443               0.674530640               
-4.051     0.224316201               0.224321600               0.655521847               0.655527247               
-4.041     0.286493543               0.286493972               0.700053482               0.700053898               
-4.031     0.261725329               0.261724899               0.707035516               0.707034643               
-4.021     0.219881495               0.219876096               0.723168466               0.723157668               
-4.011     0.233133296               0.233109099               0.768916888               0.768868494               
-4.001     0.275932995               0.275893100               0.834664481               0.834584692               
-3.991     0.287178096               0.287153899               0.850858565               0.850810157               
-3.981     0.281363936               0.281358537               0.836347602               0.836336361               
-3.971     0.274406983               0.274406540               0.792893839               0.792887540               
-3.961     0.295445358               0.295445344               0.767976330               0.767951663               
-3.951     0.348268817               0.348268817               0.818563711               0.818518418               
-3.941     0.335393066               0.335393066               0.793936794               0.793888400               
-3.931     0.271174554               0.271174554               0.688163886               0.688118593               
-3.921     0.268934938               0.268934938               0.635208153               0.635183512               
-3.911     0.351260636               0.351260636               0.689358359               0.689352946               
-3.901     0.395888000               0.395888000               0.726066743               0.726066300               
-3.891     0.335306249               0.335306249               0.667380007               0.667379993               
-3.881     0.294149103               0.294149103               0.636484031               0.636484031               
-3.871     0.286270944               0.286270944               0.610971139               0.610971139               
-3.861     0.258515263               0.258515263               0.530179398               0.530179398               
-3.851     0.248762005               0.248762005               0.481206410               0.481206410               
-3.841     0.278707306               0.278707306               0.488642513               0.488642513               
-3.831     0.329172377               0.329172377               0.510835739               0.510835739               
-3.821     0.403069572               0.403069599               0.552836773               0.552836799               
-3.811     0.504660689               0.504661576               0.635064136               0.635065023               
-3.801     0.633697318               0.633708116               0.767475418               0.767486203               
-3.791     0.818222801               0.818271195               0.973580363               0.973628314               
-3.781     0.925414297               0.925494086               1.167540368               1.167614758               
-3.771     0.818660360               0.818708754               1.283853393               1.283877590               
-3.761     0.702399105               0.702409903               1.453002463               1.452973367               
-3.751     0.615026213               0.615027100               1.574163439               1.574140129               
-3.741     0.547968729               0.547968755               1.461772722               1.461767349               
-3.731     0.535721000               0.535721000               1.102528638               1.102528195               
-3.721     0.673437435               0.673437435               0.884635676               0.884635662               
-3.711     0.995238416               0.995238416               0.978737713               0.978737713               
-3.701     1.403863187               1.403863187               1.206416598               1.206416598               
-3.691     1.598165824               1.598165824               1.274577982               1.274577982               
-3.681     1.772034509               1.772034509               1.338480288               1.338480301               
-3.671     1.898189203               1.898189203               1.412083463               1.412083906               
-3.661     1.283626511               1.283626511               0.995793884               0.995799283               
-3.651     0.812577123               0.812577123               0.764605877               0.764630074               
-3.641     0.748170700               0.748170700               0.838260423               0.838300318               
-3.631     0.527344004               0.527344004               0.634141444               0.634165641               
-3.621     0.256032561               0.256032561               0.328710115               0.328715514               
-3.611     0.145700982               0.145700982               0.193237792               0.193238236               
-3.601     0.156788368               0.156788368               0.205852699               0.205852712               
-3.591     0.182666123               0.182666123               0.266069529               0.266069529               
-3.581     0.184929054               0.184929054               0.318536698               0.318536698               
-3.571     0.172104926               0.172104953               0.365989089               0.365989143               
-3.561     0.162508987               0.162509874               0.447475379               0.447477152               
-3.551     0.155270108               0.155280879               0.559907351               0.559928733               
-3.541     0.139448434               0.139495942               0.623696224               0.623785922               
-3.531     0.159644617               0.159713608               0.696150909               0.696224100               
-3.521     0.239291479               0.239291479               0.936111576               0.935821223               
-3.511     0.315511866               0.315442875               1.260068288               1.259452018               
-3.501     0.316631467               0.316583959               1.436594475               1.436214493               
-3.491     0.273121756               0.273110985               1.369637869               1.369575734               
-3.481     0.251166599               0.251165712               1.260300898               1.260333701               
-3.471     0.265888742               0.265888715               1.208414354               1.208438338               
-3.461     0.308337443               0.308337443               1.089940799               1.089946198               
-3.451     0.339582908               0.339582922               0.964589604               0.964590047               
-3.441     0.305764217               0.305764674               0.874018694               0.874018708               
-3.431     0.230821737               0.230827580               0.780447930               0.780447930               
-3.421     0.212040440               0.212070037               0.744645958               0.744645958               
-3.411     0.249649511               0.249713602               0.691497102               0.691497102               
-3.401     0.288840361               0.288904439               0.645994252               0.645994252               
-3.391     0.274235916               0.274265069               0.609011103               0.609011103               
-3.381     0.227396583               0.227397026               0.609962871               0.609962871               
-3.371     0.190705100               0.190681360               0.671467108               0.671467108               
-3.361     0.177854839               0.177814958               0.776376341               0.776376341               
-3.351     0.177355916               0.177331719               0.825312854               0.825312854               
-3.341     0.176065705               0.176060306               0.815459200               0.815459200               
-3.331     0.178850078               0.178849635               0.813608386               0.813608386               
-3.321     0.186408902               0.186408888               0.822761664               0.822761664               
-3.311     0.182670842               0.182670842               0.859380593               0.859380580               
-3.301     0.178321933               0.178321933               0.925557613               0.925557183               
-3.291     0.186004979               0.186004979               1.010906555               1.010901573               
-3.281     0.181396917               0.181396917               1.081158809               1.081139124               
-3.271     0.162328410               0.162328410               1.095566667               1.095540172               
-3.261     0.150189651               0.150189651               1.069121504               1.069088794               
-3.251     0.135338872               0.135338872               1.017347080               1.017285632               
-3.241     0.113659034               0.113659034               1.017394119               1.017344785               
-3.231     0.101432272               0.101432272               1.093905183               1.093863446               
-3.221     0.102905679               0.102905679               1.241161921               1.241075374               
-3.211     0.119703882               0.119703868               1.489591112               1.489430675               
-3.201     0.131215912               0.131215469               1.585148985               1.584966097               
-3.191     0.144316217               0.144310818               1.675102943               1.675035308               
-3.181     0.179102757               0.179078560               2.191024551               2.191090787               
-3.171     0.195165676               0.195125781               2.648741459               2.648843673               
-3.161     0.174040108               0.174015911               2.507321151               2.507375334               
-3.151     0.137238359               0.137232960               1.973786711               1.973803352               
-3.141     0.118744206               0.118743763               1.586653596               1.586678680               
-3.131     0.121839957               0.121839944               1.517116888               1.517156352               
-3.121     0.131579255               0.131579255               1.461856561               1.461874916               
-3.111     0.134459539               0.134459539               1.325046124               1.325021927               
-3.101     0.141568654               0.141568654               1.375976133               1.375912485               
-3.091     0.155719282               0.155719282               1.583964352               1.583900274               
-3.081     0.152048458               0.152048458               1.641034961               1.641005365               
-3.071     0.144007803               0.144007803               1.526220749               1.526214907               
-3.061     0.161691209               0.161691209               1.535327159               1.535326703               
-3.051     0.196371645               0.196371645               1.732077587               1.732077574               
-3.041     0.217545329               0.217545329               1.882889311               1.882889311               
-3.031     0.218129803               0.218129803               1.843027312               1.843027312               
-3.021     0.208233037               0.208233037               1.729810589               1.729810603               
-3.011     0.176628445               0.176628445               1.504189542               1.504190026               
-3.001     0.144566768               0.144566768               1.341830852               1.341837567               
-2.991     0.137212951               0.137212951               1.500324824               1.500364775               
-2.981     0.140371760               0.140371760               1.763770970               1.763878057               
-2.971     0.138747126               0.138747126               1.829043607               1.829163290               
-2.961     0.141112179               0.141112179               1.763089563               1.763127672               
-2.951     0.142866460               0.142866460               1.692022159               1.692015045               
-2.941     0.135298931               0.135298931               1.648764769               1.648766099               
-2.931     0.133268904               0.133268904               1.694573592               1.694596997               
-2.921     0.130349562               0.130349548               1.719256192               1.719292447               
-2.911     0.125363385               0.125362942               1.633396564               1.633418160               
-2.901     0.128298002               0.128292603               1.733852980               1.733915287               
-2.891     0.133132869               0.133108685               1.923453627               1.923589894               
-2.881     0.120380809               0.120341358               1.734455541               1.734552343               
-2.871     0.108935137               0.108916325               1.521960770               1.522006067               
-2.861     0.100918673               0.100937028               1.485154459               1.485194340               
-2.851     0.104064604               0.104098670               1.628066965               1.628069646               
-2.841     0.123699603               0.123700033               1.817512300               1.817421797               
-2.831     0.146243075               0.146213979               1.887314386               1.887166050               
-2.821     0.159191994               0.159192437               1.804644058               1.804595678               
-2.811     0.166254616               0.166289125               1.730721858               1.730780184               
-2.801     0.154938590               0.154962357               1.596946890               1.596997997               
-2.791     0.141145275               0.141151104               1.565812144               1.565878652               
-2.781     0.168229209               0.168235051               1.914462719               1.914727160               
-2.771     0.227650839               0.227675050               2.384919701               2.385415030               
-2.761     0.250486001               0.250525896               2.461261725               2.461658305               
-2.751     0.215883529               0.215907726               2.223778460               2.223909998               
-2.741     0.176765531               0.176770931               2.020623964               2.020628896               
-2.731     0.151134529               0.151134972               1.792802067               1.792795473               
-2.721     0.138370282               0.138370296               1.598715581               1.598694538               
-2.711     0.140110835               0.140110835               1.590004075               1.589984847               
-2.701     0.142651324               0.142651324               1.673843336               1.673838809               
-2.691     0.146215664               0.146215664               1.748927144               1.748932033               
-2.681     0.152908302               0.152908302               1.801781605               1.801803130               
-2.671     0.149185857               0.149185857               1.864732787               1.864740327               
-2.661     0.138093532               0.138093532               1.898200700               1.898081044               
-2.651     0.147788727               0.147788727               1.885711579               1.885493822               
-2.641     0.162947746               0.162947746               1.701324519               1.701252814               
-2.631     0.146473143               0.146473143               1.389260953               1.389353654               
-2.621     0.138506346               0.138506346               1.332413211               1.332507340               
-2.611     0.138733190               0.138733190               1.444301954               1.444357965               
-2.601     0.131358818               0.131358818               1.517362870               1.517388396               
-2.591     0.126504210               0.126504210               1.596383377               1.596388803               
-2.581     0.125406089               0.125406089               1.642253631               1.642253631               
-2.571     0.126280430               0.126280430               1.591710907               1.591705521               
-2.561     0.129396323               0.129396323               1.477388188               1.477364005               
-2.551     0.127704205               0.127704205               1.338192825               1.338153373               
-2.541     0.121698510               0.121698510               1.201645695               1.201626897               
-2.531     0.129591909               0.129591909               1.151404662               1.151423460               
-2.521     0.143483422               0.143483422               1.166685209               1.166724660               
-2.511     0.132634543               0.132634543               1.119972417               1.119996601               
-2.501     0.116147145               0.116147145               1.080029806               1.080035205               
-2.491     0.110117836               0.110117836               1.107483537               1.107483980               
-2.481     0.107266243               0.107266243               1.157381514               1.157381527               
-2.471     0.102499345               0.102499345               1.196188164               1.196188164               
-2.461     0.100154216               0.100154216               1.216547181               1.216547181               
-2.451     0.105479257               0.105479257               1.214087604               1.214087604               
-2.441     0.110822214               0.110822227               1.153586985               1.153586985               
-2.431     0.101245705               0.101246148               1.024632550               1.024632550               
-2.421     0.080966570               0.080971969               0.902573642               0.902573642               
-2.411     0.066959148               0.066983345               0.839336898               0.839336898               
-2.401     0.065232170               0.065272064               0.862372181               0.862372168               
-2.391     0.071156365               0.071180563               0.956866637               0.956866207               
-2.381     0.074768549               0.074773948               1.022231559               1.022226576               
-2.371     0.081384744               0.081385174               1.140894669               1.140874985               
-2.361     0.089566160               0.089565730               1.286951037               1.286924541               
-2.351     0.091056553               0.091051154               1.321699625               1.321666928               
-2.341     0.097844591               0.097820394               1.415637289               1.415576271               
-2.331     0.093585204               0.093545310               1.426154211               1.426109913               
-2.321     0.081357987               0.081333790               1.414849875               1.414829621               
-2.311     0.085625149               0.085619750               1.676276458               1.676238876               
-2.301     0.089453127               0.089452684               1.877337106               1.877316483               
-2.291     0.082540372               0.082540359               1.791284171               1.791363960               
-2.281     0.082846411               0.082846398               1.768012510               1.768129881               
-2.271     0.092382056               0.092381613               1.904908166               1.904966015               
-2.261     0.102673571               0.102668172               2.187614197               2.187620012               
-2.251     0.106724892               0.106700695               2.510531749               2.510503066               
-2.241     0.102074414               0.102034492               2.618366306               2.618300956               
-2.231     0.091854100               0.091829016               2.426590069               2.426483432               
-2.221     0.088080351               0.088064154               2.110888054               2.110340156               
-2.211     0.097181137               0.097132300               2.019482591               2.017154253               
-2.201     0.098830313               0.098750511               2.087899744               2.084074386               
-2.191     0.085691076               0.085642681               2.020573359               2.018269217               
-2.181     0.085272311               0.085261513               2.026868605               2.026365974               
-2.171     0.100141000               0.100140113               2.202983346               2.202924673               
-2.161     0.116084796               0.116084769               2.349752614               2.349727602               
-2.151     0.126855644               0.126855644               2.339355906               2.339333039               
-2.141     0.130896248               0.130896235               2.278725403               2.278720074               
-2.131     0.132380650               0.132380206               2.140390500               2.140454592               
-2.121     0.131378938               0.131373538               1.825940293               1.826039323               
-2.111     0.137456524               0.137432327               1.601571682               1.601630418               
-2.101     0.159353508               0.159313614               1.675586608               1.675621590               
-2.091     0.175750051               0.175725854               1.749889630               1.749925025               
-2.081     0.178292488               0.178287089               1.708039292               1.708039318               
-2.071     0.181141196               0.181140753               1.779486517               1.779452022               
-2.061     0.178012625               0.178012612               1.867399540               1.867375786               
-2.051     0.160539861               0.160539861               1.786509300               1.786503901               
-2.041     0.137937755               0.137937755               1.558105713               1.558104826               
-2.031     0.126452162               0.126452162               1.360871035               1.360865623               
-2.021     0.126889900               0.126889900               1.302773306               1.302749109               
-2.011     0.133269161               0.133269148               1.367749425               1.367709531               
-2.001     0.134662547               0.134662104               1.480330643               1.480306459               
-1.991     0.117043935               0.117038536               1.466870535               1.466865579               
-1.981     0.095396974               0.095372777               1.358759524               1.358764480               
-1.971     0.090695266               0.090655372               1.354632125               1.354656309               
-1.961     0.094047179               0.094022982               1.384833341               1.384873235               
-1.951     0.092654999               0.092649600               1.399428072               1.399452269               
-1.941     0.094282643               0.094282200               1.481180632               1.481186152               
-1.931     0.108533299               0.108533286               1.655469630               1.655474062               
-1.921     0.131419665               0.131419665               1.845505823               1.845554429               
-1.911     0.154384134               0.154384134               2.034338146               2.034555921               
-1.901     0.170891858               0.170891858               2.141188254               2.141547303               
-1.891     0.165702399               0.165702399               2.017363710               2.017581498               
-1.881     0.145957572               0.145957572               1.873691162               1.873740197               
-1.871     0.139532836               0.139532836               1.940899398               1.940908786               
-1.861     0.148909275               0.148909275               2.147127418               2.147151736               
-1.851     0.155226237               0.155226237               2.232191802               2.232231683               
-1.841     0.155661062               0.155661062               2.219258159               2.219281859               
-1.831     0.149636067               0.149636067               2.153178882               2.153177069               
-1.821     0.127159313               0.127159313               1.769050232               1.769003552               
-1.811     0.102486254               0.102486254               1.366635151               1.366482284               
-1.801     0.095391160               0.095391160               1.229189539               1.228933173               
-1.791     0.089799917               0.089799917               1.077330815               1.077108958               
-1.781     0.088334730               0.088334730               0.891926457               0.891832269               
-1.771     0.110470681               0.110470668               1.023481143               1.023468559               
-1.761     0.147773348               0.147772905               1.347356353               1.347379167               
-1.751     0.169918296               0.169912897               1.527170422               1.527210277               
-1.741     0.170612332               0.170588135               1.641929686               1.641953883               
-1.731     0.170922009               0.170882115               1.733866515               1.733871900               
-1.721     0.165796534               0.165772337               1.834311954               1.834311941               
-1.711     0.155372303               0.155366903               2.055149690               2.055143861               
-1.701     0.139924327               0.139923884               2.097076547               2.097046938               
-1.691     0.129231541               0.129231528               1.984086641               1.984021839               
-1.681     0.128367091               0.128367091               1.929019719               1.928941338               
-1.671     0.134181846               0.134181846               2.014350625               2.014187963               
-1.661     0.148846342               0.148846342               2.271101250               2.270560772               
-1.651     0.145704658               0.145704658               2.381867739               2.380996818               
-1.641     0.124236115               0.124236101               2.136441159               2.135872458               
-1.631     0.117288346               0.117287903               1.819814384               1.819662964               
-1.621     0.128082035               0.128076636               1.620183817               1.620188339               
-1.611     0.127086714               0.127062517               1.320710051               1.320748791               
-1.601     0.119933849               0.119893955               1.053177203               1.053201373               
-1.591     0.115399600               0.115375403               0.985886654               0.985892053               
-1.581     0.117487275               0.117481876               1.108588030               1.108588473               
-1.571     0.137757092               0.137756649               1.430098637               1.430098650               
-1.561     0.161241167               0.161241154               1.663427140               1.663427140               
-1.551     0.155867987               0.155867987               1.491310019               1.491310019               
-1.541     0.150654013               0.150654013               1.295374780               1.295374780               
-1.531     0.169601074               0.169601074               1.220888643               1.220888643               
-1.521     0.196132770               0.196132770               1.164427097               1.164427097               
-1.511     0.191055949               0.191055949               1.092944658               1.092944658               
-1.501     0.168782069               0.168782069               1.032036553               1.032036553               
-1.491     0.211137609               0.211137609               1.267763542               1.267763542               
-1.481     0.283059083               0.283059083               1.645187405               1.645187405               
-1.471     0.270398235               0.270398235               1.588201804               1.588201804               
-1.461     0.242971634               0.242971634               1.262919338               1.262919338               
-1.451     0.293369597               0.293369597               1.176070415               1.176070415               
-1.441     0.331681489               0.331681489               1.224963458               1.224963458               
-1.431     0.290617880               0.290617880               1.230125845               1.230125845               
-1.421     0.268336048               0.268336048               1.312352723               1.312352723               
-1.411     0.265168694               0.265168694               1.306393254               1.306393268               
-1.401     0.245363038               0.245363038               1.127609038               1.127609481               
-1.391     0.235695930               0.235695930               0.996718877               0.996724276               
-1.381     0.233480304               0.233480304               0.939642077               0.939666274               
-1.371     0.219631807               0.219631807               0.875157251               0.875197145               
-1.361     0.204534354               0.204534354               0.827868470               0.827892667               
-1.351     0.183769257               0.183769257               0.761011995               0.761017394               
-1.341     0.161125306               0.161125306               0.682033535               0.682033979               
-1.331     0.148974948               0.148974948               0.641098809               0.641098822               
-1.321     0.133053438               0.133053519               0.582403930               0.582404292               
-1.311     0.103454633               0.103457292               0.464220832               0.464232798               
-1.301     0.092253646               0.092286040               0.430712173               0.430857949               
