d band center is: -2.3818761744473815 eV
energy      spin1_Cu                   spin2_Cu
-2.270     1.873761371               1.873761371               
-2.260     2.181565586               2.181565586               
-2.250     2.011605598               2.011605598               
-2.240     1.683894490               1.683894490               
-2.230     1.677264746               1.677264760               
-2.220     1.897002513               1.897002956               
-2.210     2.133789238               2.133794637               
-2.200     2.470049062               2.470073259               
-2.190     2.736856148               2.736896042               
-2.180     2.591832485               2.591856682               
-2.170     2.387125007               2.387130406               
-2.160     2.296199617               2.296200047               
-2.150     2.404590436               2.404590006               
-2.140     2.732827837               2.732822438               
-2.130     2.918262328               2.918238131               
-2.120     2.846480460               2.846440566               
-2.110     2.608095454               2.608071257               
-2.100     2.345902951               2.345897551               
-2.090     2.114136599               2.114136156               
-2.080     2.068376197               2.068376184               
-2.070     2.324155682               2.324155682               
-2.060     2.277215224               2.277215224               
-2.050     1.833898212               1.833898212               
-2.040     1.487711534               1.487711534               
-2.030     1.327775588               1.327775588               
-2.020     1.275228938               1.275228938               
-2.010     1.318390841               1.318390841               
-2.000     1.397010315               1.397010315               
-1.990     1.437570752               1.437570752               
-1.980     1.425906304               1.425906304               
-1.970     1.358961202               1.358961202               
-1.960     1.250266643               1.250266643               
-1.950     1.226259020               1.226259033               
-1.940     1.291814619               1.291815063               
-1.930     1.454991089               1.454996488               
-1.920     1.702842522               1.702866719               
-1.910     1.791314784               1.791354678               
-1.900     1.605284440               1.605308637               
-1.890     1.493783601               1.493789000               
-1.880     1.503462732               1.503463175               
-1.870     1.545959487               1.545959500               
-1.860     1.673371919               1.673371905               
-1.850     1.870602851               1.870602408               
-1.840     2.053162657               2.053157258               
-1.830     2.114994354               2.114970157               
-1.820     2.050280851               2.050240970               
-1.810     1.906941931               1.906918178               
-1.800     1.812447455               1.812447455               
-1.790     1.797225792               1.797249546               
-1.780     1.873452524               1.873492404               
-1.770     2.100913521               2.100937718               
-1.760     2.314392577               2.314397976               
-1.750     2.170123058               2.170123502               
-1.740     1.782578081               1.782578094               
-1.730     1.703757543               1.703757543               
-1.720     1.989078722               1.989078722               
-1.710     2.250758031               2.250758031               
-1.700     2.375254541               2.375254541               
-1.690     2.620918666               2.620918666               
-1.680     2.868239019               2.868239019               
-1.670     3.110642842               3.110642842               
-1.660     3.510491622               3.510491622               
-1.650     4.123996312               4.123996312               
-1.640     4.773388562               4.773388562               
-1.630     5.080343481               5.080343481               
-1.620     5.009952784               5.009952784               
-1.610     4.418523578               4.418523578               
-1.600     3.455180877               3.455180877               
-1.590     2.277523843               2.277523843               
-1.580     1.596779465               1.596779465               
-1.570     1.380756053               1.380756053               
-1.560     1.287416715               1.287416715               
-1.550     1.253956134               1.253956120               
-1.540     1.298819216               1.298818772               
-1.530     1.467243676               1.467238276               
-1.520     1.668117246               1.668093049               
-1.510     1.744830046               1.744790151               
-1.500     1.532959631               1.532935434               
-1.490     1.201136576               1.201131177               
-1.480     0.965884217               0.965883774               
-1.470     0.829663615               0.829663601               
-1.460     0.734343104               0.734343104               
-1.450     0.744292492               0.744292492               
-1.440     0.799202547               0.799202547               
-1.430     0.768553908               0.768553908               
-1.420     0.712815448               0.712815448               
-1.410     0.727218192               0.727218192               
-1.400     0.757504625               0.757504625               
-1.390     0.684063844               0.684063844               
-1.380     0.515187382               0.515187382               
-1.370     0.358087155               0.358087155               
-1.360     0.270976146               0.270976146               
-1.350     0.215009583               0.215009583               
-1.340     0.170110539               0.170110539               
-1.330     0.138561091               0.138561091               
-1.320     0.118193102               0.118193102               
-1.310     0.113202901               0.113202901               
-1.300     0.118100114               0.118100114               
-1.290     0.121765744               0.121765744               
-1.280     0.129061055               0.129061055               
-1.270     0.149458248               0.149458248               
-1.260     0.180592727               0.180592727               
-1.250     0.205706263               0.205706263               
-1.240     0.201867353               0.201867353               
-1.230     0.169646364               0.169646364               
-1.220     0.131666770               0.131666770               
-1.210     0.109380938               0.109380938               
-1.200     0.104931458               0.104931458               
-1.190     0.118947714               0.118947714               
-1.180     0.149810281               0.149810281               
-1.170     0.177246620               0.177246620               
-1.160     0.180529799               0.180529799               
-1.150     0.154454349               0.154454349               
-1.140     0.118639149               0.118639149               
-1.130     0.099506020               0.099506020               
-1.120     0.101634849               0.101634849               
-1.110     0.101613622               0.101613622               
-1.100     0.084440872               0.084440872               
-1.090     0.063717283               0.063717283               
-1.080     0.052530826               0.052530826               
-1.070     0.049549145               0.049549145               
-1.060     0.050812862               0.050812862               
-1.050     0.055690853               0.055690853               
-1.040     0.064537304               0.064537304               
-1.030     0.075078237               0.075078237               
-1.020     0.083164270               0.083164270               
-1.010     0.088994423               0.088994423               
-1.000     0.094963277               0.094963277               
-0.990     0.101680782               0.101680782               
-0.980     0.108240920               0.108240920               
-0.970     0.114439475               0.114439475               
-0.960     0.119850174               0.119850174               
-0.950     0.125009578               0.125009578               
-0.940     0.144023511               0.144023511               
-0.930     0.181877111               0.181877111               
-0.920     0.198839118               0.198839118               
-0.910     0.179635399               0.179635399               
-0.900     0.152307404               0.152307404               
-0.890     0.132890725               0.132890725               
-0.880     0.122293001               0.122293001               
-0.870     0.117032972               0.117032972               
-0.860     0.114434385               0.114434385               
-0.850     0.109977729               0.109977729               
-0.840     0.099452119               0.099452119               
-0.830     0.085266446               0.085266446               
-0.820     0.073403095               0.073403095               
-0.810     0.065769644               0.065769644               
-0.800     0.062160778               0.062160778               
-0.790     0.061851648               0.061851648               
-0.780     0.063086005               0.063086005               
-0.770     0.064969516               0.064969516               
-0.760     0.068098651               0.068098651               
-0.750     0.072031148               0.072031148               
-0.740     0.074451003               0.074451003               
-0.730     0.075314978               0.075314978               
-0.720     0.075966349               0.075966349               
-0.710     0.079002485               0.079002485               
-0.700     0.091815198               0.091815198               
-0.690     0.115822936               0.115822936               
-0.680     0.136655090               0.136655090               
-0.670     0.142732186               0.142732186               
-0.660     0.133734291               0.133734291               
-0.650     0.124663105               0.124663105               
-0.640     0.122225986               0.122225986               
-0.630     0.115167839               0.115167839               
-0.620     0.102333675               0.102333675               
-0.610     0.089353721               0.089353721               
-0.600     0.079848146               0.079848146               
-0.590     0.075853665               0.075853665               
-0.580     0.075680703               0.075680703               
-0.570     0.076941239               0.076941239               
-0.560     0.079537177               0.079537177               
-0.550     0.084556909               0.084556909               
-0.540     0.089099019               0.089099019               
-0.530     0.087977558               0.087977558               
-0.520     0.083582192               0.083582192               
-0.510     0.080439603               0.080439603               
-0.500     0.079304968               0.079304968               
-0.490     0.079071393               0.079071393               
-0.480     0.078945959               0.078945959               
-0.470     0.078731729               0.078731729               
-0.460     0.078442136               0.078442136               
-0.450     0.078124279               0.078124279               
-0.440     0.077826032               0.077826032               
-0.430     0.077691962               0.077691962               
-0.420     0.077644780               0.077644780               
-0.410     0.077279213               0.077279213               
-0.400     0.076704995               0.076704995               
-0.390     0.076868867               0.076868867               
-0.380     0.078362028               0.078362028               
-0.370     0.080971598               0.080971598               
-0.360     0.084206996               0.084206996               
-0.350     0.087122820               0.087122820               
-0.340     0.091364762               0.091364762               
-0.330     0.103931885               0.103931885               
-0.320     0.120145009               0.120145009               
-0.310     0.121934971               0.121934971               
-0.300     0.113310584               0.113310584               
-0.290     0.108601472               0.108601472               
-0.280     0.112917104               0.112917104               
-0.270     0.115730239               0.115730239               
-0.260     0.103206177               0.103206177               
-0.250     0.090019215               0.090019215               
-0.240     0.084419217               0.084419217               
-0.230     0.082426617               0.082426617               
-0.220     0.084288145               0.084288145               
-0.210     0.087199862               0.087199862               
-0.200     0.083623690               0.083623690               
-0.190     0.075660558               0.075660558               
-0.180     0.069359979               0.069359979               
-0.170     0.066508082               0.066508082               
-0.160     0.065642346               0.065642346               
-0.150     0.064932666               0.064932666               
-0.140     0.063917712               0.063917712               
-0.130     0.062597324               0.062597324               
-0.120     0.061163092               0.061163092               
-0.110     0.060294406               0.060294406               
-0.100     0.060163713               0.060163713               
-0.090     0.060236885               0.060236885               
-0.080     0.059844410               0.059844410               
-0.070     0.059041981               0.059041981               
-0.060     0.058753213               0.058753213               
-0.050     0.059861630               0.059861630               
-0.040     0.065923446               0.065923446               
-0.030     0.081203838               0.081203838               
-0.020     0.095937545               0.095937545               
-0.010     0.096505458               0.096505458               
-0.000     0.091987537               0.091987537               
0.010     0.089455755               0.089455755               
0.020     0.086811689               0.086811689               
0.030     0.084964344               0.084964344               
0.040     0.085719260               0.085719260               
0.050     0.084272651               0.084272651               
0.060     0.077195349               0.077195349               
0.070     0.069160662               0.069160662               
0.080     0.061552133               0.061552133               
0.090     0.055256254               0.055256254               
0.100     0.052209664               0.052209664               
0.110     0.051476695               0.051476695               
0.120     0.051624670               0.051624670               
0.130     0.054495092               0.054495092               
0.140     0.066310541               0.066310541               
0.150     0.079903193               0.079903193               
0.160     0.076072069               0.076072069               
0.170     0.063975815               0.063975815               
0.180     0.057837252               0.057837252               
0.190     0.056927292               0.056927292               
0.200     0.058453593               0.058453593               
0.210     0.060370172               0.060370172               
0.220     0.061844486               0.061844486               
0.230     0.063028850               0.063028850               
0.240     0.063612610               0.063612610               
0.250     0.063112500               0.063112500               
0.260     0.061983490               0.061983490               
0.270     0.061136918               0.061136918               
0.280     0.060738927               0.060738927               
0.290     0.059457029               0.059457029               
0.300     0.055813595               0.055813595               
0.310     0.050502525               0.050502525               
0.320     0.046005279               0.046005279               
0.330     0.043857450               0.043857450               
0.340     0.043419317               0.043419317               
0.350     0.046853752               0.046853752               
0.360     0.059879689               0.059879689               
0.370     0.078975584               0.078975584               
0.380     0.090858441               0.090858441               
0.390     0.096419273               0.096419273               
0.400     0.104744638               0.104744638               
0.410     0.115359064               0.115359064               
0.420     0.121310540               0.121310540               
0.430     0.097450158               0.097450158               
0.440     0.070035042               0.070035042               
0.450     0.058850627               0.058850627               
0.460     0.054327132               0.054327132               
0.470     0.050609210               0.050609210               
0.480     0.045595808               0.045595808               
0.490     0.038261769               0.038261769               
0.500     0.030859571               0.030859571               
0.510     0.026768991               0.026768991               
0.520     0.025616165               0.025616165               
0.530     0.025840522               0.025840522               
0.540     0.026682628               0.026682628               
0.550     0.027174942               0.027174942               
0.560     0.027222055               0.027222055               
0.570     0.027397014               0.027397014               
0.580     0.028166020               0.028166020               
0.590     0.028441925               0.028441925               
0.600     0.027793713               0.027793713               
0.610     0.029272985               0.029272985               
0.620     0.032654169               0.032654169               
0.630     0.035900610               0.035900610               
0.640     0.039091349               0.039091349               
0.650     0.043887814               0.043887814               
0.660     0.047104094               0.047104094               
0.670     0.044569102               0.044569102               
0.680     0.042988546               0.042988546               
0.690     0.045100760               0.045100760               
0.700     0.048307753               0.048307753               
0.710     0.051610424               0.051610424               
0.720     0.054742654               0.054742654               
0.730     0.057106159               0.057106159               
0.740     0.060264471               0.060264471               
0.750     0.071725025               0.071725025               
0.760     0.082425087               0.082425087               
0.770     0.076662903               0.076662903               
0.780     0.073257249               0.073257249               
0.790     0.070747386               0.070747386               
0.800     0.064101405               0.064101405               
0.810     0.059275680               0.059275680               
0.820     0.058148228               0.058148228               
0.830     0.057034737               0.057034737               
0.840     0.052442657               0.052442657               
0.850     0.048526355               0.048526355               
0.860     0.046301181               0.046301181               
0.870     0.044067802               0.044067802               
0.880     0.041622989               0.041622989               
0.890     0.039013204               0.039013204               
0.900     0.036791621               0.036791621               
0.910     0.035841385               0.035841385               
0.920     0.035950371               0.035950371               
0.930     0.036865894               0.036865894               
0.940     0.038318613               0.038318613               
0.950     0.039363297               0.039363297               
0.960     0.039802291               0.039802291               
0.970     0.039980205               0.039980205               
0.980     0.040068940               0.040068940               
0.990     0.040128710               0.040128710               
1.000     0.040189647               0.040189647               
1.010     0.040217728               0.040217728               
1.020     0.040104871               0.040104871               
1.030     0.039435972               0.039435972               
1.040     0.038151958               0.038151958               
1.050     0.037180128               0.037180128               
1.060     0.036688442               0.036688442               
1.070     0.036410558               0.036410558               
1.080     0.036033783               0.036033783               
1.090     0.034930045               0.034930045               
1.100     0.033530187               0.033530187               
1.110     0.034324220               0.034324220               
1.120     0.039141475               0.039141475               
1.130     0.048091243               0.048091243               
1.140     0.059053688               0.059053688               
1.150     0.066817269               0.066817269               
1.160     0.067821705               0.067821705               
1.170     0.063856282               0.063856282               
1.180     0.059456018               0.059456018               
1.190     0.057439220               0.057439220               
1.200     0.057958070               0.057958070               
1.210     0.058565579               0.058565579               
1.220     0.058203007               0.058203007               
1.230     0.056155584               0.056155584               
1.240     0.052678910               0.052678910               
1.250     0.048780443               0.048780443               
1.260     0.045127585               0.045127585               
1.270     0.042385918               0.042385918               
1.280     0.041084124               0.041084124               
1.290     0.040765383               0.040765383               
1.300     0.040105268               0.040105268               
1.310     0.038382796               0.038382796               
1.320     0.035919149               0.035919149               
1.330     0.033787571               0.033787571               
1.340     0.032806037               0.032806037               
1.350     0.032786877               0.032786877               
1.360     0.033186938               0.033186938               
1.370     0.033778632               0.033778632               
1.380     0.034469331               0.034469331               
1.390     0.034850766               0.034850766               
1.400     0.035211892               0.035211892               
1.410     0.037931336               0.037931336               
1.420     0.042266992               0.042266992               
1.430     0.043283921               0.043283921               
1.440     0.041343083               0.041343083               
1.450     0.039427774               0.039427774               
1.460     0.038226840               0.038226840               
1.470     0.036746145               0.036746145               
1.480     0.032919439               0.032919439               
1.490     0.027983998               0.027983998               
1.500     0.028100255               0.028100255               
1.510     0.030837174               0.030837174               
1.520     0.029116899               0.029116899               
1.530     0.026490429               0.026490429               
1.540     0.025411362               0.025411362               
1.550     0.025435441               0.025435441               
1.560     0.028819836               0.028819836               
1.570     0.035357951               0.035357951               
1.580     0.039742896               0.039742896               
1.590     0.041121372               0.041121372               
1.600     0.041298039               0.041298039               
1.610     0.040593644               0.040593644               
1.620     0.039042043               0.039042043               
1.630     0.036848176               0.036848176               
1.640     0.038869785               0.038869785               
1.650     0.048054933               0.048054933               
1.660     0.051455856               0.051455856               
1.670     0.045511883               0.045511883               
1.680     0.042634089               0.042634089               
1.690     0.042623348               0.042623348               
1.700     0.041629703               0.041629703               
1.710     0.039728587               0.039728587               
1.720     0.037965869               0.037965869               
1.730     0.039252763               0.039252763               
1.740     0.045109093               0.045109093               
1.750     0.055923032               0.055923032               
1.760     0.068392652               0.068392652               
1.770     0.073639576               0.073639576               
1.780     0.069551668               0.069551668               
1.790     0.063403989               0.063403989               
1.800     0.058481755               0.058481755               
1.810     0.053420288               0.053420288               
1.820     0.046834132               0.046834132               
1.830     0.039620637               0.039620637               
1.840     0.034216743               0.034216743               
1.850     0.030251476               0.030251476               
1.860     0.025952648               0.025952648               
1.870     0.021513178               0.021513178               
1.880     0.018892506               0.018892506               
1.890     0.018043878               0.018043878               
1.900     0.017786330               0.017786330               
1.910     0.017613536               0.017613536               
1.920     0.017276531               0.017276531               
1.930     0.016171137               0.016171137               
1.940     0.014199501               0.014199501               
1.950     0.012639507               0.012639507               
1.960     0.012262657               0.012262657               
1.970     0.013465521               0.013465521               
1.980     0.018137759               0.018137759               
1.990     0.025765401               0.025765401               
2.000     0.031838654               0.031838654               
2.010     0.036081084               0.036081084               
2.020     0.038898935               0.038898935               
2.030     0.038971285               0.038971285               
2.040     0.037042520               0.037042520               
2.050     0.035221345               0.035221345               
2.060     0.034623972               0.034623972               
2.070     0.035039883               0.035039883               
2.080     0.037667165               0.037667165               
2.090     0.045845713               0.045845713               
2.100     0.056867014               0.056867014               
2.110     0.061308346               0.061308346               
2.120     0.058179089               0.058179089               
2.130     0.053640804               0.053640804               
2.140     0.053216674               0.053216674               
2.150     0.054113076               0.054113076               
2.160     0.052497085               0.052497085               
2.170     0.050328996               0.050328996               
2.180     0.047834922               0.047834922               
2.190     0.044721569               0.044721569               
2.200     0.041899140               0.041899140               
2.210     0.039800544               0.039800544               
2.220     0.038317667               0.038317667               
2.230     0.037579253               0.037579253               
2.240     0.038301015               0.038301015               
2.250     0.040214771               0.040214771               
2.260     0.038156776               0.038156776               
2.270     0.029804787               0.029804787               
2.280     0.023144577               0.023144577               
2.290     0.021069942               0.021069942               
2.300     0.020802945               0.020802945               
2.310     0.021049834               0.021049834               
2.320     0.021470596               0.021470596               
2.330     0.021674252               0.021674252               
2.340     0.021872738               0.021872738               
2.350     0.022654841               0.022654841               
2.360     0.024176367               0.024176367               
2.370     0.026130432               0.026130432               
2.380     0.028365446               0.028365446               
2.390     0.031066879               0.031066879               
2.400     0.034720098               0.034720098               
2.410     0.039057354               0.039057354               
2.420     0.043279102               0.043279102               
2.430     0.048429918               0.048429918               
2.440     0.051992941               0.051992941               
2.450     0.049108708               0.049108708               
2.460     0.043107220               0.043107220               
2.470     0.038573235               0.038573235               
2.480     0.038704704               0.038704704               
2.490     0.040426313               0.040426313               
2.500     0.037801810               0.037801810               
2.510     0.035352368               0.035352368               
2.520     0.035433101               0.035433101               
2.530     0.035771061               0.035771061               
2.540     0.035725324               0.035725324               
2.550     0.035695551               0.035695551               
2.560     0.036220450               0.036220450               
2.570     0.037584046               0.037584046               
2.580     0.038927037               0.038927037               
2.590     0.039063099               0.039063099               
2.600     0.038290566               0.038290566               
2.610     0.037589005               0.037589005               
2.620     0.037566734               0.037566734               
2.630     0.038360308               0.038360308               
2.640     0.039061212               0.039061212               
2.650     0.037574651               0.037574651               
2.660     0.033353491               0.033353491               
2.670     0.029464572               0.029464572               
2.680     0.027918256               0.027918256               
2.690     0.028213306               0.028213306               
2.700     0.029372508               0.029372508               
2.710     0.031044234               0.031044234               
2.720     0.032954039               0.032954039               
2.730     0.032801149               0.032801149               
2.740     0.030332208               0.030332208               
2.750     0.026964062               0.026964062               
2.760     0.024059045               0.024059045               
2.770     0.022296964               0.022296964               
2.780     0.021475421               0.021475421               
2.790     0.021883016               0.021883016               
2.800     0.023546968               0.023546968               
2.810     0.024980165               0.024980165               
2.820     0.025389572               0.025389572               
2.830     0.025431333               0.025431333               
2.840     0.025946714               0.025946714               
2.850     0.026849253               0.026849253               
2.860     0.027487817               0.027487817               
2.870     0.026679060               0.026679060               
2.880     0.024432205               0.024432205               
2.890     0.022847307               0.022847307               
2.900     0.022376076               0.022376076               
2.910     0.022749427               0.022749427               
2.920     0.025015923               0.025015923               
2.930     0.027381667               0.027381667               
2.940     0.024919599               0.024919599               
2.950     0.019015162               0.019015162               
2.960     0.014305265               0.014305265               
2.970     0.012796974               0.012796974               
2.980     0.013717145               0.013717145               
2.990     0.015956807               0.015956807               
3.000     0.018496694               0.018496694               
3.010     0.020312014               0.020312014               
3.020     0.021386863               0.021386863               
3.030     0.022227678               0.022227678               
3.040     0.023045767               0.023045767               
3.050     0.023788080               0.023788080               
3.060     0.024033029               0.024033029               
3.070     0.022709746               0.022709746               
3.080     0.019343812               0.019343812               
3.090     0.015531085               0.015531085               
3.100     0.013256383               0.013256383               
3.110     0.012602929               0.012602929               
3.120     0.012585495               0.012585495               
3.130     0.012700665               0.012700665               
3.140     0.013027116               0.013027116               
3.150     0.014474494               0.014474494               
3.160     0.019312938               0.019312938               
3.170     0.027245003               0.027245003               
3.180     0.033210702               0.033210702               
3.190     0.035012963               0.035012963               
3.200     0.034349662               0.034349662               
3.210     0.031584079               0.031584079               
3.220     0.026999794               0.026999794               
3.230     0.022916373               0.022916373               
3.240     0.019187580               0.019187580               
3.250     0.017456748               0.017456748               
3.260     0.017813191               0.017813191               
3.270     0.018448428               0.018448428               
3.280     0.018648624               0.018648624               
3.290     0.017901397               0.017901397               
3.300     0.016919719               0.016919719               
3.310     0.019986921               0.019986921               
3.320     0.026491687               0.026491687               
3.330     0.029533594               0.029533594               
3.340     0.028538068               0.028538068               
3.350     0.026714908               0.026714908               
3.360     0.025904380               0.025904380               
3.370     0.025917687               0.025917687               
3.380     0.025816609               0.025816609               
3.390     0.024989781               0.024989781               
3.400     0.023534069               0.023534069               
3.410     0.022092544               0.022092544               
3.420     0.021221277               0.021221277               
3.430     0.020984472               0.020984472               
3.440     0.021267123               0.021267123               
3.450     0.022518030               0.022518030               
3.460     0.024409267               0.024409267               
3.470     0.024857906               0.024857906               
3.480     0.023536373               0.023536373               
3.490     0.021940925               0.021940925               
3.500     0.020652924               0.020652924               
3.510     0.019532865               0.019532865               
3.520     0.018500896               0.018500896               
3.530     0.017321542               0.017321542               
3.540     0.015521783               0.015521783               
3.550     0.013109475               0.013109475               
3.560     0.010651023               0.010651023               
3.570     0.008767726               0.008767726               
3.580     0.008040267               0.008040267               
3.590     0.008871486               0.008871486               
3.600     0.011797322               0.011797322               
3.610     0.017417284               0.017417284               
3.620     0.024633767               0.024633767               
3.630     0.030264250               0.030264250               
3.640     0.033267873               0.033267873               
3.650     0.034835035               0.034835035               
3.660     0.035169682               0.035169682               
3.670     0.033923095               0.033923095               
3.680     0.032050354               0.032050354               
3.690     0.030298907               0.030298907               
3.700     0.028885325               0.028885325               
3.710     0.026857638               0.026857638               
3.720     0.022117798               0.022117798               
3.730     0.016277975               0.016277975               
3.740     0.013086672               0.013086672               
3.750     0.012460718               0.012460718               
3.760     0.012594260               0.012594260               
3.770     0.012785656               0.012785656               
3.780     0.012914565               0.012914565               
3.790     0.012914578               0.012914578               
3.800     0.012785952               0.012785952               
3.810     0.012593178               0.012593178               
3.820     0.012369773               0.012369773               
3.830     0.012125044               0.012125044               
3.840     0.011841927               0.011841927               
3.850     0.011376671               0.011376671               
3.860     0.010773513               0.010773513               
3.870     0.010414382               0.010414382               
3.880     0.010404112               0.010404112               
3.890     0.010762955               0.010762955               
3.900     0.011315929               0.011315929               
3.910     0.011518768               0.011518768               
3.920     0.011379269               0.011379269               
3.930     0.011190401               0.011190401               
3.940     0.011046690               0.011046690               
3.950     0.010900927               0.010900927               
3.960     0.010766335               0.010766335               
3.970     0.010703707               0.010703707               
3.980     0.010948131               0.010948131               
3.990     0.012329048               0.012329048               
4.000     0.014723964               0.014723964               
4.010     0.016362011               0.016362011               
4.020     0.017640842               0.017640842               
4.030     0.019457420               0.019457420               
4.040     0.020603537               0.020603537               
4.050     0.020956605               0.020956605               
4.060     0.020698450               0.020698450               
4.070     0.019550071               0.019550071               
4.080     0.018759235               0.018759235               
4.090     0.019193082               0.019193082               
4.100     0.019781180               0.019781180               
4.110     0.019333162               0.019333162               
4.120     0.017815134               0.017815134               
4.130     0.016260792               0.016260792               
4.140     0.015741399               0.015741399               
4.150     0.016273963               0.016273963               
4.160     0.017255127               0.017255127               
4.170     0.018314559               0.018314559               
4.180     0.019793860               0.019793860               
4.190     0.023406657               0.023406657               
4.200     0.026831871               0.026831871               
4.210     0.023540067               0.023540067               
4.220     0.016953031               0.016953031               
4.230     0.013419773               0.013419773               
4.240     0.012808002               0.012808002               
4.250     0.013150635               0.013150635               
4.260     0.013677790               0.013677790               
4.270     0.014234432               0.014234432               
4.280     0.014807316               0.014807316               
4.290     0.015280141               0.015280141               
4.300     0.015407907               0.015407907               
4.310     0.015117986               0.015117986               
4.320     0.014604352               0.014604352               
4.330     0.014090230               0.014090230               
4.340     0.013709135               0.013709135               
4.350     0.013447603               0.013447603               
4.360     0.013194184               0.013194184               
4.370     0.012923311               0.012923311               
4.380     0.012640351               0.012640351               
4.390     0.012331006               0.012331006               
4.400     0.012048600               0.012048600               
4.410     0.011850413               0.011850413               
4.420     0.011755839               0.011755839               
4.430     0.011779298               0.011779298               
4.440     0.011904003               0.011904003               
4.450     0.011983947               0.011983947               
4.460     0.011702743               0.011702743               
4.470     0.011152105               0.011152105               
4.480     0.011113567               0.011113567               
4.490     0.011784967               0.011784967               
4.500     0.012759635               0.012759635               
4.510     0.013833378               0.013833378               
4.520     0.015066104               0.015066104               
4.530     0.016239853               0.016239853               
4.540     0.016967638               0.016967638               
4.550     0.017393044               0.017393044               
4.560     0.017740433               0.017740433               
4.570     0.018054197               0.018054197               
4.580     0.018335628               0.018335628               
4.590     0.018411154               0.018411154               
4.600     0.018293642               0.018293642               
4.610     0.018287816               0.018287816               
4.620     0.018116827               0.018116827               
4.630     0.018103986               0.018103986               
4.640     0.019260765               0.019260765               
4.650     0.020619699               0.020619699               
4.660     0.021438328               0.021438328               
4.670     0.022757174               0.022757174               
4.680     0.024860561               0.024860561               
4.690     0.026664331               0.026664331               
4.700     0.028854498               0.028854498               
4.710     0.032123009               0.032123009               
4.720     0.035154080               0.035154080               
4.730     0.037440814               0.037440814               
4.740     0.039470900               0.039470900               
4.750     0.040305748               0.040305748               
4.760     0.036925740               0.036925740               
4.770     0.030015241               0.030015241               
4.780     0.027080725               0.027080725               
4.790     0.030731627               0.030731627               
4.800     0.038377809               0.038377809               
4.810     0.047421134               0.047421134               
4.820     0.052576571               0.052576571               
4.830     0.047893636               0.047893636               
4.840     0.037129613               0.037129613               
4.850     0.029471399               0.029471399               
4.860     0.027888566               0.027888579               
4.870     0.029377941               0.029378384               
4.880     0.031187277               0.031192690               
4.890     0.033312785               0.033337425               
4.900     0.036067467               0.036112760               
4.910     0.039502920               0.039551314               
4.920     0.043868477               0.043913770               
4.930     0.048240040               0.048264680               
4.940     0.048931698               0.048937111               
4.950     0.043754209               0.043754653               
4.960     0.036581660               0.036581674               
4.970     0.031727502               0.031727502               
4.980     0.030182356               0.030182356               
4.990     0.030548553               0.030548553               
5.000     0.030638344               0.030638344               
5.010     0.028785298               0.028785298               
5.020     0.026539721               0.026539721               
5.030     0.026781395               0.026781395               
5.040     0.029895305               0.029895305               
5.050     0.034119981               0.034119981               
5.060     0.037026076               0.037026076               
5.070     0.037799888               0.037799888               
5.080     0.037153057               0.037153057               
5.090     0.036102048               0.036102048               
5.100     0.035653422               0.035653422               
5.110     0.034804666               0.034804666               
5.120     0.032761796               0.032761796               
5.130     0.031716848               0.031716848               
5.140     0.029621242               0.029621242               
5.150     0.023768585               0.023768585               
5.160     0.020712281               0.020712281               
5.170     0.020440090               0.020440090               
5.180     0.020116428               0.020116428               
5.190     0.021291669               0.021291669               
5.200     0.025103417               0.025103417               
5.210     0.028987223               0.028987223               
5.220     0.030169300               0.030169300               
5.230     0.029170446               0.029170446               
5.240     0.028168626               0.028168626               
5.250     0.028754471               0.028754471               
5.260     0.030832104               0.030832104               
5.270     0.033591509               0.033591509               
5.280     0.036039820               0.036039820               
5.290     0.037196746               0.037196746               
5.300     0.035308444               0.035308444               
5.310     0.028927716               0.028927716               
5.320     0.022280246               0.022280246               
5.330     0.020210703               0.020210703               
5.340     0.022286467               0.022286467               
5.350     0.025206691               0.025206691               
5.360     0.027310019               0.027310019               
5.370     0.027569150               0.027569150               
5.380     0.025972975               0.025972975               
5.390     0.024318684               0.024318684               
5.400     0.024211914               0.024211914               
5.410     0.026485030               0.026485030               
5.420     0.030501028               0.030501028               
5.430     0.033503873               0.033503873               
5.440     0.033386738               0.033386738               
5.450     0.030581181               0.030581181               
5.460     0.026540926               0.026540926               
5.470     0.022951416               0.022951416               
5.480     0.021895995               0.021895995               
5.490     0.023033816               0.023033816               
5.500     0.025380978               0.025380978               
5.510     0.028466043               0.028466043               
5.520     0.031476352               0.031476352               
5.530     0.033811667               0.033811667               
5.540     0.034339704               0.034339704               
5.550     0.032926053               0.032926053               
5.560     0.032456073               0.032456073               
5.570     0.034784599               0.034784599               
5.580     0.037270846               0.037270846               
5.590     0.036325831               0.036325831               
5.600     0.034455711               0.034455711               
5.610     0.033397829               0.033397829               
5.620     0.032256294               0.032256294               
5.630     0.031227294               0.031227280               
5.640     0.031363612               0.031363169               
5.650     0.032684258               0.032678859               
5.660     0.034732294               0.034708096               
5.670     0.037173912               0.037134018               
5.680     0.040372842               0.040348645               
5.690     0.043383601               0.043378202               
5.700     0.044430777               0.044430334               
5.710     0.044301071               0.044301058               
5.720     0.043946979               0.043946979               
5.730     0.044883251               0.044883251               
5.740     0.047810921               0.047810921               
5.750     0.049376665               0.049376665               
5.760     0.047368542               0.047368542               
5.770     0.044350375               0.044350375               
5.780     0.042714261               0.042714261               
5.790     0.041774616               0.041774616               
